Fuel Type Code,Station Name,State,ZIP,Latitude,Longitude
ELEC,Verizon - San Jose,CA,95131,37.384096,-121.934072
ELEC,Verizon - Richardson,TX,75081,32.954591,-96.706981
ELEC,Verizon - Syracuse,NY,13205,43.001303,-76.142027
ELEC,Verizon - Southlake,TX,76092,32.97209914029283,-97.15626241796872
ELEC,Verizon - Weldon Spring,MO,63304,38.708492,-90.674064
ELEC,Verizon - Hilliard,OH,43026,40.05505,-83.13539
ELEC,Verizon - Alpharetta,GA,30009,34.056208,-84.278013
ELEC,Verizon - Ontario,CA,91761,34.062845,-117.535337
ELEC,Verizon - Pittsburgh,PA,15205,40.446676,-80.158264
ELEC,Verizon - Elgin,SC,29045,34.11169,-80.836026
ELEC,Verizon - Irving,TX,75038,32.878416,-96.951794
ELEC,Verizon - Robbinsville,NJ,08691,40.200067,-74.646436
ELEC,Verizon - Manhattan,NY,10036,40.764495,-73.996651
ELEC,Verizon - Syracuse,NY,13206,43.078242,-76.088462
ELEC,Verizon - Boston,MA,02210,42.343742,-71.038657
ELEC,Verizon - Tulsa,OK,74117,36.254275,-95.904427
ELEC,Verizon - Chandler,AZ,85226,33.29182,-111.96195
ELEC,Verizon - Irving,TX,75038,32.876817,-96.953242
ELEC,Verizon - Albuquerque,NM,87121,35.077451,-106.713876
ELEC,Verizon - Cary,NC,27513,35.830871,-78.791809
ELEC,Verizon - Greenville,SC,29607,34.816228,-82.281463
ELEC,Verizon - Hanover,MD,21076,39.186028,-76.729924
ELEC,Verizon - Garden City,NY,11530,40.7411,-73.604842
ELEC,Verizon - Tampa,FL,33637,28.060801,-82.370813
ELEC,Verizon - Lowell,MA,01851,42.614762,-71.325232
ELEC,Verizon - Washington,DC,20018,38.91654,-76.992453
ELEC,Verizon - Azusa,CA,91702,34.138548,-117.916854
ELEC,Verizon - San Diego,CA,92121,32.898004,-117.202976
ELEC,Verizon - Little Rock,AR,72202,34.763166,-92.302673
ELEC,High Plains School,CO,80538,40.415726,-105.019387
ELEC,Arkema,PA,19468,40.098082,-75.406197
ELEC,Owens Corning World Headquarters,OH,43659,41.64748,-83.534832
ELEC,El Camino Real Charter High School - Teacher/Faculty Lot,CA,91367,34.17075,-118.642662
ELEC,El Camino Real Charter High School - North Campus/Teacher Lot,CA,91307,34.20513,-118.615262
ELEC,University of Oregon - Streisinger Hall,OR,97405,44.046472,-123.07198
ELEC,"RCS Rocket Motor Components, Inc",UT,84721,37.691285,-113.088407
ELEC,Florida Power & Light - Golden Gate Service Center,FL,34116,26.2018,-81.688693
ELEC,Florida Power & Light - Customer Service North,FL,32114,29.195017,-81.083005
ELEC,Florida Power & Light - Physical Distribution Center,FL,33407,26.768588,-80.101753
ELEC,Florida Power & Light - Port Everglades Plant,FL,33316,26.087339,-80.12877
ELEC,Florida Power & Light - Power Delivery Control Center,FL,33407,26.763464,-80.105056
ELEC,Florida Power & Light - West County Plant,FL,33470,26.689075,-80.373597
ELEC,Florida Power & Light - Customer Service North,FL,32114,29.195017,-81.083005
ELEC,ULSTER COUNTY SUNY ULSTER,NY,12484,41.851332,-74.130956
ELEC,NYS ORDA GORE MOUNTAIN,NY,12853,43.671232,-74.007635
ELEC,SUNY NEW PALTZ STATION 2,NY,12561,41.736732,-74.084307
ELEC,INNATHOUGHTONCR HOUGHTON CREEK,NY,14744,42.423464,-78.158123
ELEC,HILTON ORLANDO HILTON HOME2,FL,32819,28.437293,-81.427589
ELEC,REYNOLDS STATION 1,VA,23219,37.545923,-77.430568
ELEC,Verizon - San Diego,CA,92121,32.898767,-117.203488
ELEC,MNRRA Stations,MN,55413,44.992106,-93.263477
ELEC,Atomic Auto,OR,97220,45.527242,-122.55761
ELEC,UMASS MEMORIAL HAHNEMANN #2,MA,01605,42.285092,-71.7883
ELEC,UMASS MEMORIAL VISITOR #2,MA,01605,42.272708,-71.790675
ELEC,CITY LOWELL MA LOWER LOCKS 4,MA,01852,42.64305,-71.305574
ELEC,CITY LOWELL MA CITY HALL 1,MA,01852,42.646264,-71.313331
ELEC,CITY LOWELL MA DAVIDSON 2,MA,01852,42.643882,-71.305113
ELEC,TRICITYRENTALS PARK SOUTH,NY,12208,42.654458,-73.773464
ELEC,TRICITYRENTALS 33 NEW SCOTLAND,NY,12208,42.653761,-73.774222
ELEC,APOLLO CAREER APOLLO FAST 1,OH,45804,40.692717,-84.150299
ELEC,MCLS MUSKINGUM L2 EV,OH,43701,39.944019,-82.005257
ELEC,Minnkota Power Co-op,ND,58201,47.889455,-97.109812
ELEC,C&F Management Enterprises LLC c/o CBRE,PA,15220,40.421157,-80.061191
ELEC,STAMPEDE HD DCFAST HOG,TX,76028,32.546808,-97.314952
ELEC,CP EV STATION HARVARD AVE 2,GA,30337,33.653491,-84.450653
ELEC,DPM EAST CHARGER,ND,58601,46.882815,-102.749251
ELEC,MEDFORD CITY HALL,MA,02155,42.417726,-71.105562
ELEC,DOWNTOWN HOTELS TRU 1,CO,81501,39.066027,-108.568599
ELEC,SUMMIT COUNTY PC HEALTH 1,UT,84060,40.684156,-111.466819
ELEC,ASHFORD GREEN ASHFORD GREEN 2,GA,30319,33.915191,-84.338856
ELEC,MA PORTFOLIO WYMAN 3,MA,02451,42.399595,-71.257774
ELEC,"Target T0338 - Lynnwood, WA",WA,98037,47.831991,-122.267332
ELEC,"Days Inn - Beaver, UT",UT,84713,38.293764,-112.651554
ELEC,Serra Chevrolet,TN,38133,35.205106,-89.801697
ELEC,City of Delta - Parking Lot,CO,81416,38.74204,-108.071852
ELEC,College Township Municipal Offices,PA,16801,40.811419,-77.830072
ELEC,CITYOFCAMBRIDGE 375 GREEN LOT 8,MA,02139,42.365907,-71.105566
ELEC,JLR SCHAUMBURG CPF25-SHOP 2,IL,60194,42.049316,-88.103707
ELEC,GRAND TIMBER GTL BLD 8,CO,80424,39.476009,-106.052666
ELEC,LPCL STATION1,NY,12946,44.283206,-73.979572
ELEC,GEC1 STATION 02,UT,84115,40.71709,-111.888799
ELEC,GEC1 STATION 01,UT,84115,40.71718,-111.889532
ELEC,META LIBERTY HILL,AL,35773,34.845316,-86.631549
ELEC,CM80 STATION 1,WA,98498,47.116968,-122.568543
ELEC,RAMADA HOTEL GW - 1,BC,V3S 2V7,49.105162,-122.690425
ELEC,CHARGEPOINT 001 GATEWAY3,ON,L5R 0B7,43.616523,-79.694374
ELEC,"Walmart 3531 - Lacey, WA",WA,98516,47.059659,-122.77201
ELEC,"Flying J - Scipio, UT",UT,84656,39.255538,-112.116699
ELEC,"Walmart 3807 - Benson, AZ",AZ,85602,31.969795,-110.31471
ELEC,"Days Inn - Van Horn, TX",TX,79855,31.040115,-104.823968
ELEC,Bank of America - 1000 Samoset Dr,DE,19713,39.683873,-75.675077
ELEC,Bank of America - Hopewell,NJ,08560,40.302616,-74.807293
ELEC,Bank of America - Hopewell,NJ,08534,40.303354,-74.802941
ELEC,Bank of America - Scottsdale,AZ,85254,33.619227,-111.927304
ELEC,Bank of America - Addison,TX,75001,32.967236,-96.823687
ELEC,Bank of America - Buckeye,AZ,85034,33.435308,-112.040877
ELEC,Bank of America - Chandler,AZ,85224,33.305644,-111.88712
ELEC,Bank of America - Brea,CA,92823,33.915114,-117.850216
ELEC,Bank of America - Private Bank,CA,94304,37.418102,-122.142151
ELEC,Bank of America - Financial Center,NC,28202,35.230261,-80.839631
ELEC,Bank of America - Deer Lake,FL,32246,30.258959,-81.548752
ELEC,Bank of America - Financial Center,CA,92660,33.615882,-117.872057
ELEC,Bank of America - Deerfield,DE,19711,39.714204,-75.74402
ELEC,Bank of America - Providence,RI,02865,41.93663,-71.443447
ELEC,Bank of America - Private Bank,CA,92101,32.717523,-117.157895
ELEC,Bank of America - 7105 Corporate,TX,75024,33.075894,-96.836984
ELEC,Bank of America - Bldg 300,FL,32256,30.195013,-81.552397
ELEC,Bank of America - Bldg 600,FL,32256,30.195013,-81.552397
ELEC,Bank of America - Jacksonville,FL,32256,30.195013,-81.552397
ELEC,Bank of America - Villa Park,VA,23228,37.63104,-77.464818
ELEC,CITY-BROOKHAVEN LYNWOOD,GA,30319,33.887324,-84.345699
ELEC,CITY-BROOKHAVEN CITY HALL 1,GA,30319,33.870801,-84.333911
ELEC,CITY LOWELL MA LEO ROY #4,MA,01852,42.644012,-71.310456
ELEC,CITY LOWELL MA LEO ROY #3,MA,01852,42.643945,-71.310404
ELEC,CITY LOWELL MA LEO ROY #2,MA,01852,42.64425,-71.310546
ELEC,VANIER COLLEGE PUBLIC,QC,H4L 3X9,45.514239,-73.67544
ELEC,VALLEY MED CTR NE GARAGE #4,WA,98055,47.444636,-122.21277
ELEC,VALLEY MED CTR NE GARAGE #2,WA,98055,47.444881,-122.212781
ELEC,CASE CENTER LOT PALAMOUNTAIN,NY,12866,43.098201,-73.783743
ELEC,CASE CENTER LOT MUSIC HALL,NY,12866,43.095194,-73.782384
ELEC,CASE CENTER LOT SUSSMAN HALL,NY,12866,43.098653,-73.78922
ELEC,QUEENS HEALTH POB 1,HI,96813,21.308435,-157.853347
ELEC,LINDSAY HONDA STATION 01,OH,43232,39.927853,-82.834047
ELEC,SP PLUS CORP MCCORMICK 2,IL,60616,41.851167,-87.620557
ELEC,BANK OF AMERICA PFP (BOA) CP#1,OK,74119,36.150714,-95.990541
ELEC,HAJJAR STATION 1,CT,06457,41.559096,-72.650181
ELEC,BRIAN MCLEAN STATION 1,BC,V9N 2L5,49.680078,-124.984943
ELEC,COW 2ND STATION NGW,CO,80031,39.857818,-105.059011
ELEC,GORE MUTUAL STATION 1,ON,N1R 5T3,43.362832,-80.303377
ELEC,Hope Rest Area,BC,V0X 1L2,49.29940930577793,-121.2645812858887
ELEC,Fishtrap Rest Area,BC,V2B 1B1,51.07655061324119,-120.2044937768555
ELEC,Little Fort Rest Area,BC,V0E 2C0,51.42776425878471,-120.2027464337768
ELEC,Port Renfrew Community Center,BC,V0S 1K0,48.5570764,-124.402562
ELEC,CROWN HONDA SHOP02,NC,27407,36.059154,-79.869729
ELEC,COWBOYHDAUSTIN LIVEWIRE1,TX,78747,30.143066,-97.79395
ELEC,COLUMBIA ASSOC ROBERT OLIVER 1,MD,21045,39.210816,-76.846961
ELEC,WATERFRONT PARK WATERFRONT 1,MI,49946,46.757153,-88.455807
ELEC,BURNSVILLE PILLSBURY AVE,MN,55337,44.77296,-93.279819
ELEC,PRB HIGH SCHOOL PINERIVERBACKUS,MN,56474,46.727532,-94.408763
ELEC,ISLAND METRO MM STATION 01,TX,78597,26.082993,-97.164903
ELEC,BURNSVILLE NICOLLET 1,MN,55337,44.774621,-93.27745
ELEC,BURNS MGT SKIDMORE APTS,NY,12866,43.078698,-73.781219
ELEC,Tiffin River Service Plaza,OH,43570,41.603049,-84.408599
ELEC,National Grid - Syracuse Office Center,NY,13202,43.051581,-76.157208
ELEC,New York State Department of Environmental Conservation,NY,12207,42.652507,-73.749037
ELEC,WALKINGMOUNTAIN STATION 2,CO,81620,39.642315,-106.519066
ELEC,CITY-BROOKHAVEN BLACKBURN 2,GA,30319,33.89689,-84.327796
ELEC,CITY-BROOKHAVEN ASHFORD,GA,30319,33.875082,-84.326191
ELEC,BURNSVILLE TRAVELERS TRAIL,MN,55337,44.774546,-93.279602
ELEC,16 OAKVILLE APTS,TX,78729,30.450758,-97.749282
ELEC,HF HF-1,IL,60613,41.95056,-87.649867
ELEC,GMC RICH 3,OH,43215,39.958302,-82.989355
ELEC,WCL MAIN,UT,84401,41.221515,-111.964288
ELEC,COQUITLAM CENTR STATION 1,BC,V3B 0G2,49.27829,-122.79742
ELEC,"Walmart 1495 - Huber Heights, OH",OH,45424,39.862795,-84.099992
ELEC,"Walmart 897 - Fort Stockton, TX",TX,79735,30.894987,-102.907409
ELEC,Lignite Energy Council,ND,58501,46.824795,-100.776383
ELEC,Evergreen Credit Union,WI,54956,44.222702,-88.497253
ELEC,Maryland Science Center,MD,21230,39.28223,-76.612824
ELEC,Johns Hopkins Community Physicians - Remington,MD,21211,39.320474,-76.621062
ELEC,Miller's Court,MD,21218,39.319613,-76.619614
ELEC,McHenry Row - Parking Garage,MD,21230,39.268351,-76.599249
ELEC,RiverMills Center,MA,01020,42.159,-72.586
ELEC,Rice Library,ME,03904,43.086,-70.742
ELEC,Hilltop Chevrolet,NH,03878,43.265,-70.906
ELEC,OS MANAGED OPTIMUS SOLAR 1,FL,32757,28.789668,-81.633456
ELEC,CITY LOWELL MA UTEC 01,MA,01852,42.6432,-71.3072
ELEC,MONTBAKEHOUSE BAKEHOUSE 1,TX,77304,30.317979,-95.475748
ELEC,SANDY CITY CITY HALL 6,UT,84070,40.570667,-111.896285
ELEC,WREA MAIN ST LVL 2,CO,81641,40.036935,-107.912429
ELEC,GSH NY DOCTORS PARKING,NY,10901,41.11209,-74.13656
ELEC,PLHSCHARGING PEQUOT LAKES HS,MN,56472,46.600418,-94.315765
ELEC,BANK OF AMERICA 4TH & DENVER 1,OK,74103,36.151173,-95.993515
ELEC,WINGATE STATION 01,IN,46703,41.633004,-85.045891
ELEC,2300NORTHAKARD P6 UPPER GARAGE,TX,75201,32.789586,-96.806265
ELEC,2300NORTHAKARD B2 LOWER GARAGE,TX,75201,32.789128,-96.806816
ELEC,VILLAGE HONDA CT4K-GW1,AB,T3R 1R8,51.153621,-114.195482
ELEC,"Walmart 4249 - Smelterville, ID",ID,83868,47.544139,-116.1854
ELEC,"Sam's Club 6549 - Pueblo, CO",CO,81008,38.318488,-104.613727
ELEC,"Walmart 3645 - Midland, TX",TX,79701,31.974518,-102.072571
ELEC,CHARGEPOINT 001 GATEWAY5,ON,L5R 4G8,43.617607,-79.69494
ELEC,"Walmart 4221 - Cornelius, OR",OR,97113,45.521506,-123.068046
ELEC,Green Spot Market & Fuels,TX,75218,32.846084,-96.711979
ELEC,K-W MITSUBISHI CPF25-1,ON,N2C 1A7,43.430923,-80.44358
ELEC,NOMA NOMA 1,BC,V7M 1R4,49.321739,-123.092786
ELEC,"Walmart 1876 - Hood River, OR",OR,97031,45.711807,-121.539908
ELEC,Riverside Chevrolet,CA,92501,33.926203,-117.416499
ELEC,Mission Inn Hotel & Spa - Parking Garage,CA,92501,33.982751,-117.372623
ELEC,Citrus Tower,CA,92501,33.979666,-117.371053
ELEC,Riverside Medical Group - Parking Structure,CA,92501,33.976313,-117.384149
ELEC,Raceway Ford,CA,92501,33.944912,-117.298785
ELEC,Fritts Ford,CA,92501,33.927661,-117.412763
ELEC,Riverside Public Library - Casa Blanca,CA,92501,33.930761,-117.399929
ELEC,Moss Bros Honda,CA,92555,33.937591,-117.1747
ELEC,Moss Bros Chevrolet,CA,92555,33.936932,-117.175989
ELEC,Moss Bros Buick GMC,CA,92555,33.935891,-117.175961
ELEC,Rancho Family Medical Center,CA,92592,33.480799,-117.103672
ELEC,Lake Elsinore - City Hall,CA,92530,33.667415,-117.327705
ELEC,Lake Elsinore - Storm Stadium,CA,92530,33.655275,-117.300314
ELEC,Residence Inn - Temecula Murrieta,CA,92562,33.550431,-117.193826
ELEC,Archibald's,CA,92584,33.684529,-117.155248
ELEC,Menifee Union School District Office,CA,92586,33.688581,-117.175341
ELEC,City of Wildomar,CA,92595,33.594421,-117.240947
ELEC,Metro at Main Apartments,CA,92880,33.884948,-117.565168
ELEC,ADELAIDE PLACE DREAM UNI2,ON,M5G 2K8,43.654322,-79.38888
ELEC,"Walmart 5073 - Covington, WA",WA,98042,47.360982,-122.110209
ELEC,SYDNEY MITSUBIS CPF25-1,NS,B1P 6Y6,46.14151,-60.178253
ELEC,Indian Meadow Service Plaza,OH,43570,41.605985,-84.406724
ELEC,The Veneto,NY,10022,40.756766,-73.967481
ELEC,Coliseum Park Apts - Central Parking,NY,10019,40.768432,-73.984033
ELEC,Astor Place,NY,10003,40.7297,-73.991565
ELEC,Central Parking - 58 West 58th St,NY,10019,40.764655,-73.9761
ELEC,Superior Ink,NY,10014,40.737537,-74.00983
ELEC,Center Lake Level 2 - 1,FL,32765,28.659679,-81.202028
ELEC,Cooperative Extension - 1,FL,33774,27.883794,-82.809967
ELEC,24 Avenue F - Unit 1,FL,32320,29.728549,-84.985449
ELEC,"Sheetz 394 - Mentor, OH",OH,44060,41.659839,-81.376508
ELEC,"Conoco Wagon Mound (Wagon Mound, NM)",NM,87752,36.010355,-104.707358
ELEC,Cornell Dr,CA,91504,34.199249,-118.344856
ELEC,"Walmart 5329 - Phoenix, AZ",AZ,85086,33.869814,-112.154064
ELEC,Arbor Faire,CA,93711,36.809531,-119.848926
ELEC,City of Loveland - Service Center,CO,80537,40.393945,-105.115875
ELEC,Park Plaza,CA,94306,37.426773,-122.138618
ELEC,SpringHill Suites - Milwaukee/Wauwatosa,WI,03266,43.045323,-88.041306
ELEC,City of Loveland - Maintenance Operations Center,CO,80537,40.397,-105.07704
ELEC,Harbor Freight,VT,05403,44.423919,-73.212364
ELEC,Publix #1473,NC,28803,35.50344,-82.52405
ELEC,Kit Carson Electric Co-op,NM,87571,36.389992,-105.581738
ELEC,Mount Rushmore National Memorial - Tesla Destination,SD,57751,43.898597,-103.484981
ELEC,Seattle Premium Outlets,WA,98271,48.095461,-122.186896
ELEC,Three Rivers Mall,WA,98626,46.139875,-122.901263
ELEC,Sheffield Crossing Station,OH,44054,41.426887,-82.07973
ELEC,"Walmart 1137 - Houston, TX",TX,77015,29.769435,-95.176436
ELEC,The Westport,NY,10019,40.768211,-73.989479
ELEC,City Of Cerritos,CA,90703,33.8671844,-118.0658184
ELEC,TD PLACE P1-1 TD-P1-1,ON,K1S 3W7,45.398288,-75.68428
ELEC,"Target T2531 - Hammond, LA",LA,70403,30.480842,-90.462794
ELEC,Tesuque Casino,NM,87506,35.76940584520386,-105.9450607885132
ELEC,Clemson University - P-6,SC,29678,34.68268593685873,-82.85953098014829
ELEC,YOLO West | Apartments,CA,93004,34.287638,-119.151838
ELEC,OutletsAtTejon_Arvin_S,CA,93203,34.985084,-118.941285
ELEC,GoldenRain_WalnutCreek01_S,CA,94595,37.870675,-122.074433
ELEC,WillowParkHOA_MountainView_S,CA,94043,37.400379,-122.071166
ELEC,GoldenRain_WalnutCreek03_S,CA,94595,37.862364,-122.067047
ELEC,RenaissanceApts_Sunnyvale_S,CA,94086,37.366248,-122.018018
ELEC,JCyril_Cupertino_S,CA,95014,37.326759,-122.068072
ELEC,JCyril_MenloPark_S,CA,94025,37.424051,-122.199706
ELEC,656ACJose_S,CA,95002,37.421399,-121.978283
ELEC,Yampa Valley Electric Association,CO,80487,40.502646,-106.855747
ELEC,Yampa Valley Electric Association,CO,81625,40.510812,-107.522293
ELEC,Unity College,ME,04988,44.604492,-69.33001
ELEC,Gunnison County Electric Association - Pitkin,CO,81241,38.611297,-106.512372
ELEC,Berstrom Park,CO,80863,38.99612,-105.054767
ELEC,Word Community Church,CA,93702,36.7588707,-119.7796076
ELEC,The Studebaker Studio,IN,47240,39.347416,-85.479011
ELEC,"Walmart 5168 - Richfield, UT",UT,84701,38.747812,-112.086309
ELEC,SENECA-NH KG 4,ON,L7B 1B3,43.95316,-79.521713
ELEC,City Hall East P1,CA,90012,34.053051,-118.241806
ELEC,"Walmart 5686 - Burbank, CA",CA,91502,34.188589,-118.326511
ELEC,High Desert Museum,OR,97702,43.966035,-121.343215
ELEC,SCIENCE CENTER TELUS SPARK,AB,T2E 8L6,51.052808,-114.025304
ELEC,CCRider Transit Center,OR,97048,46.089703,-122.937633
ELEC,Clatskanie PUD Office,OR,97016,46.10135,-123.201804
ELEC,"Walmart 1910 - Crescent City, CA",CA,95531,41.774082,-124.189754
ELEC,WESTMAN VILLAGE GW-2,AB,T3M 0T2,50.89797,-113.936151
ELEC,"Walmart 1218 - Casa Grande, AZ",AZ,85122,32.878687,-111.712215
ELEC,Kimco Village Commons,FL,32312,30.51117,-84.248324
ELEC,Walmart 446 - Madisonville TX,TX,77864,30.956893,-95.895882
ELEC,521316-Mater Dei Catholic,CA,91913,32.619831,-116.976027
ELEC,"Love's 253 - Erick, OK",OK,73645,35.224399,-99.8696
ELEC,"Walmart 4252 - Flagstaff, AZ",AZ,86004,35.199124,-111.615601
ELEC,"Walmart 5987 - Royse City, TX",TX,75189,32.964816,-96.342516
ELEC,Walmart 3235 N Miami,FL,33162,25.927116,-80.170418
ELEC,Whole Foods Market,CA,90266,34.037359,-118.686057
ELEC,Ecker Hill - Park and Ride Lot,UT,84098,40.739544,-111.559906
ELEC,Del Amo Fashion Center,CA,90503,33.831621,-118.347593
ELEC,Lincolnwood Town Center,IL,60712,42.009755,-87.711808
ELEC,TC at Boca Raton,FL,33431,26.362774,-80.131922
ELEC,City of Rancho Cucamonga - RC Sports Center,CA,91730,34.097224,-117.545491
ELEC,City of Fort Collins - TransFort,CO,80525,40.495483,-105.065006
ELEC,555 Mission - Parking Garage,CA,94105,37.788554,-122.398826
ELEC,Valero,OH,44875,40.896027,-82.662254
ELEC,Woodland Building - Municipal Lot #3,NJ,07040,40.732048,-74.278351
ELEC,Traer Creek Plaza,CO,81620,39.627988,-106.502243
ELEC,Colorado Gators Reptile Farm,CO,81146,37.706026,-105.870654
ELEC,"Walmart 850 - Albuquerque, NM",NM,87107,35.112741,-106.606262
ELEC,Brattleboro Memorial Hospital,VT,05301,42.842267,-72.564607
ELEC,Green Mountain Power,VT,05301,42.879058,-72.575782
ELEC,The Putney School,VT,05346,42.987289,-72.554252
ELEC,Key Chevrolet,VT,05001,43.642992,-72.327338
ELEC,White River Toyota,VT,05001,43.643543,-72.330085
ELEC,Green Mountain Power,VT,05446,44.518112,-73.184081
ELEC,30 The Queensway,ON,M6R 1B5,43.639359,-79.450101
ELEC,Chartwell - Le Prescott - Stat. Ext.,QC,J7V 0B8,45.394579,-74.053034
ELEC,Le 1000 de la Gauchetière - 2,QC,H3B 4W5,45.498097,-73.566167
ELEC,Centre de commerce mondial de Montréal,QC,H2Y 3Y9,45.502106,-73.560807
ELEC,COMPLEXE FTQ - Fonds de solidarité - 545 Crémazie,QC,H2M 1R6,45.546308,-73.638607
ELEC,Petro Canada - Monastery,NS,B0H 1W0,45.6097413,-61.6208744
ELEC,SQI - Poste SQ de Lachute,QC,J8H 2N2,45.647303,-74.329709
ELEC,Caisse Desjardins Terrebonne,QC,J6W 1T5,45.702939,-73.638665
ELEC,Édifice de la Haute-Ville Québec,QC,G1R 5A9,46.80943,-71.218189
ELEC,Firm Management,BC,V8Z 0E2,48.496814,-123.393122
ELEC,Essex - Sports Complex,ON,N8M 1Y1,42.167112,-82.816715
ELEC,Via Rail Canada Inc. - Windsor,ON,N8Y 2M9,42.325065,-83.007556
ELEC,County of Lambton 7 - Oil Museum of Canada,ON,N0N 1P0,42.773204,-82.121139
ELEC,Forest City Casting,ON,N5P 1E2,42.777346,-81.185633
ELEC,County of Lambton 4 - Oil City Public Works,ON,N0N 1N0,42.809756,-82.125352
ELEC,Woodingford Lodge - Tillsonburg,ON,N4G 1V1,42.862305,-80.735047
ELEC,County of Oxford - 41 Bridge St W,ON,N4G 5P2,42.862942,-80.730701
ELEC,County of Lambton 2 - Lambton Meadowview Villa,ON,N0N 1R0,42.884092,-82.164508
ELEC,County of Lambton 3 - Petrolia Public Works,ON,N0N 1R0,42.888567,-82.147769
ELEC,FLO - Canadian Tire - London South,ON,N6E 1M1,42.9308856,-81.221
ELEC,County of Lambton 1 - Administration Offices,ON,N0N 1T0,42.959928,-82.117135
ELEC,County of Lambton 9 - Marshall Gowland Manor,ON,N7T 1X3,42.964094,-82.384226
ELEC,London Hydro - 276 Dundas St.,ON,N6A 4H6,42.9852056,-81.2447222
ELEC,County of Lambton 5 - Lambton Public Health,ON,N7T 7Z6,42.986807,-82.405218
ELEC,London Hydro - 245 Pall Mall St.,ON,N6A 4H6,42.9926056,-81.2506083
ELEC,FLO - Cadillac Fairview - Masonville Place,ON,N6G 3Y9,43.027706,-81.277942
ELEC,FLO - Cadillac Fairview - Masonville Place,ON,N6G 3Y9,43.027706,-81.277942
ELEC,Woodingford Lodge - Ingersoll,ON,N5C 2T8,43.032166,-80.876138
ELEC,Oxford County - Ingersoll,ON,N5C 2J2,43.037577,-80.883237
ELEC,County of Oxford – Thamesford Library,ON,N0M 2M0,43.057398,-81.000037
ELEC,County of Lambton 6 - North Lambton Lodge,ON,N0N 1J0,43.092505,-81.995403
ELEC,A&W Smithville,ON,L0R 2A0,43.0951551,-79.5394527
ELEC,Niagara Falls - Municipal Parking Lot #18,ON,L2G 1A6,43.095661,-79.074282
ELEC,Woodingford Lodge - Woodstock,ON,N4V 0A1,43.108017,-80.756155
ELEC,Oxford County - Woodstock,ON,N4V 1E5,43.111857,-80.738677
ELEC,FLO - Canadian Tire - Niagara,ON,L2H 1A2,43.1141,-79.125047
ELEC,FLO - Canadian Tire - Woodstock,ON,N4S 3W5,43.115847,-80.736863
ELEC,County of Oxford - 21 Reeve St,ON,N4S 3G1,43.129756,-80.755021
ELEC,The Pen Centre Partnership with CAA Niagara,ON,L2T 2K9,43.135003,-79.224239
ELEC,Wilfrid Laurier University - Market Square,ON,N3T 2J5,43.139179,-80.260825
ELEC,Alectra - St-Catharines City Hall,ON,L2R 7C2,43.15946,-79.246989
ELEC,FLO - Canadian Tire - Brantford,ON,N3R 6A4,43.172782,-80.244395
ELEC,FLO - Cadillac Fairview -  Lime Ridge Mall,ON,L9A 4X5,43.217348,-79.86265
ELEC,FLO - Canadian Tire - Hamilton Mountain,ON,L9C 3A1,43.228748,-79.880776
ELEC,County of Lambton 8 - Lambton Heritage Museum,ON,N0M 1T0,43.251586,-81.81504
ELEC,McMaster University - Gerald Hatch Centre,ON,L8S 4L7,43.2601379,-79.9204095
ELEC,McMaster University - Lot B,ON,L8S 4L8,43.263276,-79.9166
ELEC,Mapleview Shopping Centre,ON,L7S 2J8,43.326579,-79.819922
ELEC,Kamisa Investments,ON,L7N 2G3,43.368736,-79.791338
ELEC,FLO - Canadian Tire - Burlington,ON,L7L 6M6,43.396617,-79.795893
ELEC,FLO - Canadian Tire - Cambridge North,ON,N3H 1J2,43.398023,-80.370483
ELEC,Ancam Solutions Company Ltd.,ON,L6L 6J4,43.421889,-79.72351
ELEC,FLO - Cadillac Fairview - Fairview Park Mall,ON,N2C 1X1,43.425241,-80.439443
ELEC,FLO - Canadian Tire - Kitchener,ON,N2A 1A6,43.429016,-80.435596
ELEC,FLO - Canadian Tire - Kitchener,ON,N2A 1A6,43.429016,-80.435596
ELEC,FLO - Canadian Tire - Oakville,ON,L6M 0L4,43.449901,-79.697644
ELEC,Tim Hortons #532 - Oakville,ON,L6J 2W7,43.454605,-79.68654
ELEC,Conrad Grebel University College,ON,N2L 3G6,43.465947,-80.544603
ELEC,University of Waterloo,ON,N2L 3G1,43.472984,-80.53837
ELEC,Bingemans Inc,ON,N2B 3X7,43.475271,-80.452244
ELEC,75 University Avenue West,ON,N2L 3C5,43.474509,-80.528261
ELEC,Economical Insurance - Riverbend,ON,N2K 3S2,43.475992,-80.480169
ELEC,FLO - Canadian Tire - Waterloo,ON,N2J 3J3,43.485126,-80.524241
ELEC,Ivanhoe Cambridge - Conestoga Mall,ON,N2L 5W6,43.498917,-80.52639
ELEC,Winston Park - Geotab,ON,L6H 7V2,43.515201,-79.683331
ELEC,FLO - Canadian Tire - Milton,ON,L9T 3H5,43.523499,-79.899493
ELEC,FLO - Granite Homes,ON,N1H 5N8,43.537338,-80.257931
ELEC,Crown Realty - 1004 Middle Gate Rd,ON,L4Y 1M3,43.597367,-79.58649
ELEC,FLO - Canadian Tire - Mississauga Dundas St.,ON,L4Y 2C1,43.604555,-79.588165
ELEC,Alectra - 2185 Derry Rd,ON,L5N 7A6,43.60589,-79.75566
ELEC,Via Rail Canada Inc. - Toronto Maintenance Centre,ON,M8V 4B5,43.609436,-79.507395
